ProjectId,ProjectName,Title,Description,Role
289231,TripleO CI (production),f28: No module named paunch,standalone-f28 job currently fais with:ImportError: No module named paunchhttp://logs.openstack.org/18/617118/1/check/tripleo-ci-fedora-28-standalone/31053fe/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz,Team Member
289231,TripleO CI (production),Add  job definition for scenario 1 standalone job and featureset if needed,"Normally when adding a new job we would need a new featureset to use with the job definition (or re-use an existing one). In this case we only need to override a single parameter, beyond the 'normal' standalone featureset 052\. We need to pass the standalone_custom_env_files  parameter with which we can specify which tripleo heat templates environment file we want (scenario 1 env file in this case, from [6] ). Thus instead of reserving and defining a new featureset, copied from fs 052 (standalone) just to override this standalone_custom_env_files we will instead use the featureset_override mechanism.This needs to be restricted however so as not to allow general purpose override of environment files here as that is not the intent. So we can assume for example that all files specified are relative to /usr/share/openstack-tripleo-heat-templates. Furthermore, rather than exposing the standalone_custom_env_files we can define and use a new/dedicated standalone_scenario_environment parameter for use in the job definition featureset_override, and this will then be processed before passing to the deployment as standalone_custom_env_files. The standalone_scenario_environment can then be re-used across all scenario standalone jobs we define.The current multinode scenario 1 jobs [2] should be retired as part of this task. Besides removing the job definition we must also post reviews to all projects that are referring to the tripleo-ci-centos-7-scenario001-multinode-oooq and oooq-container jobs [4]. We might aim to remove the existing job at the same time as adding the replacement. An advantage of this is that we can re use the existing scenario1 featureset (005) rather than defining a new one as discussed in [3]. However, this can quickly get messy as we discovered at [5] (dependencies) . Thus we will post different reviews to remove the old job once the new one lands.[1] [github.com/openstack/tripleo-heat-templates/blob/0e85222ab354e6293a9fc047a2e73288cb8f5dc5/ci/environments/scenario001-multinode-containers.yaml#L1](https://github.com/openstack/tripleo-heat-templates/blob/0e85222ab354e6293a9fc047a2e73288cb8f5dc5/ci/environments/scenario001-multinode-containers.yaml#L1)[2] [github.com/openstack-infra/tripleo-ci/blob/f053849bbf1ff0274fe41e5c62e646e87c4812e7/zuul.d/multinode-jobs.yaml#L160-L168](https://github.com/openstack-infra/tripleo-ci/blob/f053849bbf1ff0274fe41e5c62e646e87c4812e7/zuul.d/multinode-jobs.yaml#L160-L168)[3] [review.openstack.org/#/c/616871/1/config/general_config/featuresetStandaloneScenario001.yml@2](https://review.openstack.org/#/c/616871/1/config/general_config/featuresetStandaloneScenario001.yml@2)[4] [codesearch.openstack.org/?q=tripleo-ci-centos-7-scenario001&i=nope&files=&repos=](http://codesearch.openstack.org/?q=tripleo-ci-centos-7-scenario001&i=nope&files=&repos=)[5] [review.openstack.org/#/c/616872/4//COMMIT_MSG@22](https://review.openstack.org/#/c/616872/4//COMMIT_MSG@22)[6] https://review.openstack.org/616592 tracked in https://tree.taiga.io/project/tripleo-ci-board/task/362Add a new featureset --> ~~replace multinode scenario featuresets -->~~ **_[allocated featureset{060-079} for standalone scenarios jobs](https://etherpad.openstack.org/p/quickstart-featuresets)_**- [docs.openstack.org/tripleo-quickstart/latest/feature-configuration.html](http://docs.openstack.org/tripleo-quickstart/latest/feature-configuration.html)- [etherpad.openstack.org/p/quickstart-featuresets](http://etherpad.openstack.org/p/quickstart-featuresets)",Team Member
289231,TripleO CI (production),Calling docker-puppet.py with python2,We need to be called buy the playbook python version,Team Member
289231,TripleO CI (production),Call standalone ansible-playbook with correct python version,The fedora28 job is calling the standalone generated playbook with python2,Team Member
289231,TripleO CI (production),OS_ANSIBLE Tempest Communication,Re-kickoff email-----------------------* https://review.rdoproject.org/etherpad/p/tempest_updateWeekly status update------------------------------- * Add links here,User Advocate
289231,TripleO CI (production),Use correct ansible_python_interpreter,The rpm package we install for openstackclient has the python3 executable but still python_cmd is 2[logs.openstack.org/79/615479/30/check/tripleo-ci-fedora-28-standalone/79a2879/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-12_12_29_16](http://logs.openstack.org/79/615479/30/check/tripleo-ci-fedora-28-standalone/79a2879/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-12_12_29_16)openstack command is python3[logs.openstack.org/79/615479/31/check/tripleo-ci-fedora-28-standalone/338fc99/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-13_14_56_57](http://logs.openstack.org/79/615479/31/check/tripleo-ci-fedora-28-standalone/338fc99/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-13_14_56_57)We have to force ansible_python_interpreter,Team Member
289231,TripleO CI (production),Remove toci_gate_test.sh and toci_quickstart.sh,Remove the legacy scripts that formally launched upstream ci,Steward
289231,TripleO CI (production),redesign configuration file for libvirt reproducer,https://github.com/openstack/tripleo-quickstart/blob/master/roles/libvirt/setup/overcloud/tasks/vars/libvirt_nodepool_vars.yml,Team Member
289231,TripleO CI (production),Clone repos required to run the pre playbooks and run v3.,Discover which repos are needed to run the playbooks from the zuul_playbooks var.Include the zuul_changesAdd a playbook to run these tasks in the reproducer,Team Member
289231,TripleO CI (production),f28: validate tempest drop yum,validate tempest fails due to use of yum module which depends on python2.,Team Member
289231,TripleO CI (production),f28: enable tempest,https://review.openstack.org/#/c/618056,Team Member
289231,TripleO CI (production),Add Fedora28 job to sova check,http://cistatus.tripleo.org,Team Member
289231,TripleO CI (production),Error: No such container: foobar,"Now it's not able to find containershttp://logs.openstack.org/79/615479/34/check/tripleo-ci-fedora-28-standalone/02eb6a6/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-15_08_58_052018-11-15 08:58:05 |         ""Running container: memcached"",2018-11-15 08:58:05 |         ""$ docker inspect --type container --format exists memcached"",2018-11-15 08:58:05 |         ""b'\\n'"",2018-11-15 08:58:05 |         ""b'Error: No such container: memcached\\n'"",2018-11-15 08:58:05 |         ""$ docker run --name memcached --label config_id=tripleo_step1 --label container_name=memcached --label managed_by=paunch --label config_data={\""command\"": [\""/bin/bash\"", \""-c\"", \""source /etc/sysconfig/memcached /usr/bin/memcached -p ${PORT} -u ${USER} -m ${CACHESIZE} -c ${MAXCONN} $OPTIONS\""], \""healthcheck\"": {\""test\"": \""/openstack/healthcheck\""}, \""image\"": \""docker.io/tripleomaster/centos-binary-memcached:3ed8ac0e93367a02ad53d9fa93467057724b6621_fd8eb74b\"", \""net\"": \""host\"", \""privileged\"": false, \""restart\"": \""always\"", \""start_order\"": 0, \""volumes\"": [\""/etc/hosts:/etc/hosts:ro\"", \""/etc/localtime:/etc/localtime:ro\"", \""/etc/pki/ca-trust/extracted:/etc/pki/ca-trust/extracted:",Team Member
289231,TripleO CI (production),tq repos must pass py3 linting tests,As we are working towards full py3 compatibility we needto assure that all our code is passing python linting.- tripleo-quickstart- tripleo-quickstart-extra- tripleo-ci,Team Member
289231,TripleO CI (production),New standalone environment file for scn0002,Similar to [tree.taiga.io/project/tripleo-ci-board/task/362?kanban-status=1447278](https://tree.taiga.io/project/tripleo-ci-board/task/362?kanban-status=1447278) we have to create an environment file that reflects scenario002 for standalone we can use [review.openstack.org/#/c/616592](https://review.openstack.org/#/c/616592/) as referenceThe containerized multinode featureset is 017 let's use it as reference[github.com/openstack/tripleo-quickstart/blob/master/config/general_config/featureset017.yml](https://github.com/openstack/tripleo-quickstart/blob/master/config/general_config/featureset016.yml)The multinode environment file is this:https://github.com/openstack/tripleo-heat-templates/blob/master/ci/environments/scenario002-multinode-containers.yaml,Team Member
289231,TripleO CI (production),New job for standalone scn002,,Team Member
