ProjectId,ProjectName,Title,Description,Role
129529,MDN Durable Team,[EXT 49] [5/5] WebExtensions/Add-ons related DDN bugs for Firefox 49,"WebExtension/Add-ons Firefox 49 bugs that are marked as ""dev-doc-needed"" and for which we need to update or write docs:|Assignee|Status|Link|Description||--------|------|----|-----------||@sheppy |    DONE|[Bug 1247455](https://bugzil.la/1247455)|Add a .removeCSS method to complement .insertCSS||@sheppy |DONE|[Bug 1265837](https://bugzil.la/1265837)|Implement browser.history.deleteUrl||@sheppy |    DONE|[Bug 1265834](https://bugzil.la/1265834)|Implement browser.history.search||@sheppy |DONE|[Bug 1265842](https://bugzil.la/1265842)|Implement browser.history.deleteAll and deleteRange||@sheppy |DONE|[Bug 1280482](https://bugzil.la/1280482)|Give content scripts access to export helpers|",Front
129529,MDN Durable Team,"Collect and add info for features that will appear on the ""Firefox 50 for devs"" page",Make sure this page is updated and complete with information regarding the release of Firefox 50https://developer.mozilla.org/en-US/Firefox/Releases/50,Content
129529,MDN Durable Team,[DevTools 50] [6/6] DevTools related DDN bugs for Firefox 50,"DevTools 50 bugs that are marked as ""dev-doc-needed"" and for which we need to update or write docs:|Assignee|Status|Link|Description||--------|------|----|-----------||Chris Mills|DONE|~~[Bug 1134073](https://bugzil.la/1134073)~~|~~Show cause of a network request in netmonitor~~|| |DONE|[Bug 1277501](https://bugzil.la/1277501)|Convert markupview breadcrumbs to keyboard shortcut module|| |DONE|[Bug 1280121](https://bugzil.la/1280121)|Re-enable the Font Panel|| |DONE|[Bug 1247729](https://bugzil.la/1247729)|Move the box model panel into the computed styles panel|| |DONE|[Bug 670002](https://bugzil.la/670002)|Use source maps in the web console|| |DONE|[Bug 1281732](https://bugzil.la/1281732)|Show network request JS stack traces in HTTP log message in Console|",Front
129529,MDN Durable Team,[JS 50] [3/3] ECMAScript/JS related DDN bugs for Firefox 50,"ECMAScript/JavaScript Firefox 50 bugs that are marked as ""dev-doc-needed"" and for which we need to update or write docs:|Assignee|Status|Link|Description||--------|------|----|-----------||@floscholz|DONE|~~[Bug 1054906](https://bugzil.la/1054906)~~|~~Implement ES6 Symbol.hasInstance~~||@floscholz|DONE|~~[Bug 1245024](https://bugzil.la/1245024)~~|~~[es7] implement Object.getOwnPropertyDescriptors() proposal~~||@floscholz|DONE|~~[Bug 1281739](https://bugzil.la/1281739)~~|~~Match updated spec for `/\w/iu` and `/\W/iu`~~|",Content
129529,MDN Durable Team,[Media 50] [11/11] Media/RTC/Audio/Video related DDN bugs for Firefox 50,"Note: The counter above is counting the AudioNode.disconnect() changes as DONE, even though it's done *except* for adding Firefox compat details, since the change was backed out. So it's listed as DONE-ISH below. But since the work is nearly done, I consider it done in the counter.Media Firefox 50 bugs that are marked as ""dev-doc-needed"" and for which we need to update or write docs:|Assignee|Status|Link|Description||--------|------|----|-----------||@sheppy |    DONE|~~[Bug 1265408](https://bugzil.la/1265408)~~|~~Implement IIRFilterNode~~||@sheppy |    DONE|~~[Bug 1208328](https://bugzil.la/1208328)~~|~~Implement addtrack event for MediaStream~~||@sheppy |    DONE|~~[Bug 1208373](https://bugzil.la/1208373)~~|~~Implement MediaStreamTrack.readyState/onended~~||@sheppy |    DONE|~~[Bug 1276272](https://bugzil.la/1276272)~~|~~Make HTMLMediaElement::SeekToNextFrame() return a Promise<void>.~~||@sheppy |    DONE|~~[Bug 1276130](https://bugzil.la/1276130)~~|~~[webvtt] Correct the enum value for VTTCue's AlignSetting~~||@sheppy |    DONE|~~[Bug 934512](https://bugzil.la/934512)~~|~~MediaStreamAudioSourceNode cycle collection happening too soon with getUserMedia (e.g. on http://greweb.me/zpeech/)~~||@sheppy |    DONE|~~[Bug 1265394](https://bugzil.la/1265394)~~|~~Implement AudioParam cartesian coordinates for PannerNode~~||@sheppy |    DONE|~~[Bug 871747](https://bugzil.la/871747)~~|~~[webvtt] should HTMLTrackElement load resources outside a document?~~||@sheppy |    DONE|~~[Bug 1213517](https://bugzil.la/1213517)~~|~~Implement MediaStreamTrack.getConstraints() + getSettings()~~||@sheppy |DONE-ISH|[Bug 1130010](https://bugzil.la/1130010)|Implement the new AudioNode.disconnect methods (doc changes are done but this will not be re-landed for Firefox 50 more likely 52 at this point)||@sheppy |    DONE|~~[Bug 1281418](https://bugzil.la/1281418)~~|~~[webvtt] Implement HTMLTrackElement src attribute.~~|",Content
129529,MDN Durable Team,"Review usage of analytics on the whole site, with an external partner and identify problems.",MDN GA additions:https://docs.google.com/presentation/d/1qVTONKse_KPJNMBjd4Zs9LIKsYTQi7fN2gpwIkq6NiY/edit?ts=577fbf73#slide=id.g15088a62f2_1_0,Back
129529,MDN Durable Team,Deploy survey on MDN,Here's the bug with more details: https://bugzilla.mozilla.org/show_bug.cgi?id=1286541,Product Owner
129529,MDN Durable Team,Define the information that is needed on an API Overview page,Existing sections:SidebarShort definition / summary blockBasic conceptsUse casesInterface listMeth/prop overviewLarge/short exampleTutorials listSpec listCompat infoExternal links,Content
129529,MDN Durable Team,Prepare report and share it with the team,,Content
129529,MDN Durable Team,List all specifications related to HTTP (wide shot),"# List of specs related to HTTP/HTTPS|Link|Title|Status||------|----|-----||[RFC 7230](https://tools.ietf.org/html/rfc7230)|**Hypertext Transfer Protocol (HTTP/1.1): Message Syntax and Routing**|Proposed Standard||[RFC 7231](https://tools.ietf.org/html/rfc7231)|**Hypertext Transfer Protocol (HTTP/1.1): Semantics and Content**|Proposed Standard||[RFC 7232](https://tools.ietf.org/html/rfc7232)|**Hypertext Transfer Protocol (HTTP/1.1): Conditional Requests**|Proposed Standard||[RFC 7233](https://tools.ietf.org/html/rfc7233)|**Hypertext Transfer Protocol (HTTP/1.1): Range Requests**|Proposed Standard||[RFC 7234](https://tools.ietf.org/html/rfc7234)|**Hypertext Transfer Protocol (HTTP/1.1): Caching**|Proposed Standard||[RFC 5861](https://tools.ietf.org/html/rfc5861)|**HTTP Cache-Control Extensions for Stale Content**|Informational||[RFC 7235](https://tools.ietf.org/html/rfc7235)|**Hypertext Transfer Protocol (HTTP/1.1): Authentication**|Proposed Standard||[RFC 6265](https://tools.ietf.org/html/rfc6265)|**HTTP State Management Mechanism** *(Cookies)*|Proposed Standard||[RFC 6585](https://tools.ietf.org/html/rfc6585)|**Additional HTTP Status Codes**|Proposed Standard||[RFC 7538](https://tools.ietf.org/html/rfc7538)|**The Hypertext Transfer Protocol Status Code 308 (Permanent Redirect)**|Proposed Standard|[RFC 5988](https://tools.ietf.org/html/rfc5988)|**Web Linking**|Proposed Standard||[client-hints draft](http://httpwg.org/http-extensions/client-hints.html)|**HTTP Client Hints**|Draft||[RFC 6455](https://tools.ietf.org/html/rfc6455)|**The WebSocket Protocol**<br>Defines the Link header|Proposed Standard||[RFC 5246](https://tools.ietf.org/html/rfc5246)|**The Transport Layer Security (TLS) Protocol Version 1.2**<br>There are modifications of this protocol in other specs, but are likely out of scope for this epic:<br>*SSL 2.0, 3.0, 3.1, RC4 decommissioning*, *handshake extensions*, *fallback rules changes*|Proposed Standard||[draft-ietf-tls-tls13-latest](https://tlswg.github.io/tls13-spec/)|**The Transport Layer Security (TLS) Protocol Version 1.3**<br>Only implemented in Nightly (for Gecko) behind a flag.|IETF Draft||[RFC 2817](https://tools.ietf.org/html/rfc2817)|**Upgrading to TLS Within HTTP/1.1**|Proposed Standard||[RFC 7540](http://httpwg.org/specs/rfc7540.html)|**Hypertext Transfer Protocol Version 2 (HTTP/2)**|Proposed Standard||[RFC 7541](http://httpwg.org/specs/rfc7541.html)|**HPACK: Header Compression for HTTP/2**|Proposed Standard||[RFC 7838](https://tools.ietf.org/html/rfc7838)|**HTTP Alternative Services***|On the standard track||[RFC 7301](https://tools.ietf.org/html/rfc7301)|**Transport Layer Security (TLS) Application-Layer Protocol Negotiation Extension**<br>*Used to negotiate HTTP/2 at the transport layer to save a roundtrip*|Proposed standard||[RFC 6454](https://tools.ietf.org/html/rfc6454)|**The Web Origin Concept**|Proposed Standard||[W3C CORS](https://www.w3.org/TR/cors/)|**Cross-Origin Resource Sharing**|Recommendation||[RFC 7034](https://tools.ietf.org/html/rfc7034)|**HTTP Header Field X-Frame-Options**|Informational||[RFC 6797](https://tools.ietf.org/html/rfc5797)|**HTTP Strict Transport Security (HSTS)**|Proposed Standard||[W3C Upgrade](https://www.w3.org/TR/upgrade-insecure-requests/)|**Upgrade Insecure Requests**|Candidate Recommendation||[W3C CSP](https://www.w3.org/TR/2012/CR-CSP-20121115/)|**Content Security Policy 1.0**<br>CSP 1.1 and 3.0 don't extend the HTTP headers|Candidate Recommendation||[Microsoft](https://msdn.microsoft.com/en-us/library/jj676915(v=vs.85).aspx)|**Specifying legacy document modes** *(X-UA-Compatible)*|Note||[RFC 4918](https://tools.ietf.org/html/rfc4918)|**HTTP Extensions for Web Distributed Authoring and Versioning (WebDAV)**<br/>Out of scope|Proposed Standard||[RFC 5689](https://tools.ietf.org/html/rfc5689)|**Extended MKCOL for Web Distributed Authoring and Versioning (WebDAV)**<br/>Out of scope|Proposed Standard||[RFC 4791](https://tools.ietf.org/html/rfc4791)|**Calendaring Extensions to WebDAV (CalDAV)**<br/>Out of scope<br>There are modifications of this protocol in other specs: *scheduling*, *CardDAV*, *timezone extensions*|Proposed Standard||[RFC 2324](https://tools.ietf.org/html/rfc2324)|**Hyper Text Coffee Pot Control Protocol (HTCPCP/1.0)**<br>Defines the BREW, PROPFIND, WHEN methods, Accept-Additions, and 418 I'm a teapot|April 1st joke||[RFC 7168](https://tools.ietf.org/html/rfc7168)|**Hyper Text Coffee Pot Control Protocol (HTCPCP/1.0)**|April 1st joke|",Content
129529,MDN Durable Team,Identify the different kind of information that are needed.,It will be necessary to look into spec (to know what exists) and into DevTools (to see what is displayed)Results:- Guides (see IA)- Method reference pages- Header reference pages- Status code reference pages,Content
129529,MDN Durable Team,Prepare basic pages for each of the different type of info needed. ,First drafts:HTTP headershttps://developer.mozilla.org/en-US/docs/Web/HTTP/Headershttps://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Cache-Controlhttps://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/X-Frame-OptionsHTTP response status codes:https://developer.mozilla.org/en-US/docs/Web/HTTP/Statushttps://developer.mozilla.org/en-US/docs/Web/HTTP/Status/100HTTP request methods:https://developer.mozilla.org/en-US/docs/Web/HTTP/Methodshttps://developer.mozilla.org/en-US/docs/Web/HTTP/Methods/GET,Content
129529,MDN Durable Team,Define an information architecture for HTTP,This include at least:- Expected content type- URL Schema- Content navigation logicRESULTS IN THIS DOCUMENT: https://docs.google.com/document/d/1FotSIFpsaumitJl081aV8df6L71Jfw-FNPsSk9DSK4A/edit,Content
129529,MDN Durable Team,"Review the outcome of the ""webkit-prefixing"" project and make sure that the relevant info is documented",,Content
129529,MDN Durable Team,[Layout 50] [14/14] CSS/Layout/Canvas/WebGL/SVG related DDN bugs for Firefox 50,"CSS/Layout/Canvas/Gfx Firefox 50 bugs that are marked as ""dev-doc-needed"" and for which we need to update or write docs:|Assignee|Status|Link|Description||--------|------|----|-----------||@floscholz|DONE|~~[Bug 1111689](https://bugzil.la/1111689)~~|~~add support for ARB_shader_texture_lod to implement WebGL EXT_shader_texture_lod~~||@teoli    |DONE|~~[Bug 382721](https://bugzil.la/382721)~~|~~Dotted/dashed border-radiused corners are rendered as solid (no border-style support)~~||@teoli    |DONE|~~[Bug 1279641](https://bugzil.la/1279641)~~|~~[css-grid] 'span' is an invalid <custom-ident> in line name lists~~||@teoli    |DONE|~~[Bug 1273804](https://bugzil.la/1273804)~~|~~mask-position is not animatable~~||@teoli    |DONE|~~[Bug 648331](https://bugzil.la/648331)~~|~~Remove list item bullet size quirk~~||@teoli    |DONE|~~[Bug 1166728](https://bugzil.la/1166728)~~|~~remove box-sizing: padding-box~~||@floscholz|DONE|~~[Bug 1279690](https://bugzil.la/1279690)~~|~~SVG: always allowReorder~~||@teoli    |DONE|~~[Bug 1199529](https://bugzil.la/1199529)~~|~~Remove :-moz-full-screen-ancestor pseudo-class selector~~||@teoli    |DONE|~~[Bug 1141895](https://bugzil.la/1141895)~~|~~Unprefix values of unicode-bidi~~||@teoli    |DONE|~~[Bug 1249497](https://bugzil.la/1249497)~~|~~Make bdo element use unicode-bidi: isolate-override~~||SebastianZ|DONE|~~[Bug 843579](https://bugzil.la/843579)~~|~~Remove prefix from :any-link~~||@floscholz|DONE|~~[Bug 1280499](https://bugzil.la/1280499)~~|~~Implement TexImage for PBOs (PIXEL_UNPACK_BUFFER)~~||SebastianZ|DONE|~~[Bug 720531](https://bugzil.la/720531)~~|~~Implement border-image-repeat space keyword~~||@floscholz|DONE|~~[Bug 1280425](https://bugzil.la/1280425)~~|~~Drop support for SVG <image preserveAspectRatio=""defer ..."">~~|",Content
129529,MDN Durable Team,"Update all existing demos to use the WebVR 1.1 API, or delete, as appropriate..",You can the find the existing demos at [https://github.com/mdn/webvr-tests](https://github.com/mdn/webvr-tests).,Content
129529,MDN Durable Team,Add demo code snippets to all of the WebVR API reference docs.,You can find the ref docs at [https://developer.mozilla.org/en-US/docs/Web/API/WebVR_API](https://developer.mozilla.org/en-US/docs/Web/API/WebVR_API).,Content
129529,MDN Durable Team,"Research other demos that may be needed to demonstrate additional functionality, e.g. VRStageParameters for room-scale experiences.",,Content
129529,MDN Durable Team,Write any additional required demos.,,Content
129529,MDN Durable Team,"Update the ""Using the WebVR API"" and ""WebVR concepts"" tutorials, or delete, as appropriate",See [Using the WebVR API](https://developer.mozilla.org/en-US/docs/Web/API/WebVR_API/Using_the_WebVR_API) and [WebVR concepts](https://developer.mozilla.org/en-US/docs/Web/API/WebVR_API/WebVR_concepts).,Content
129529,MDN Durable Team,"Research other tutorials that should be written to explain other important concepts and techniques, such as how to work with an Oculus Rift, how to work with an HTC Vive (both the headset and the positionally tracked controllers)",,Content
129529,MDN Durable Team,"Write spec for an ""Introduction to JavaScript"" tutorial series for the learning area.",,Content
129529,MDN Durable Team,"Get the ""Introduction to JavaScript"" spec reviewed by at least one of MDN team members and at least one external reviewer.",,Content
129529,MDN Durable Team,"Create a prototype article that demonstrates the learning/writing style, format and approach to be taken by the tutorial series.",,Content
129529,MDN Durable Team,Get the prototype article reviewed by at least one of MDN team members and at least two external reviewers.,Florian looks like most appropriate writer to review the prototype articleSuggested external reviewer:- one of the self-learners we are in contact with- a teacher of web technologies,Content
129529,MDN Durable Team,"Write a ""What is JavaScript"" article.",,Content
